selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
geometry_similarity,calibration,0.75,4,1.0,0.8435754189944135,-1.6759776536312776,28.75052456871945,1.0,0.03410637487070608,0.04329004329004329,-2.979515828677833,3,30.23305668310849
geometry_similarity,calibration,0.75,5,0.1,0.8621973929236499,0.18621973929236665,0.2902298524654549,0.1005586592178771,0.1451770451770452,0.15201465201465203,-1.1173184357541888,3,2.368178244184157
geometry_similarity,calibration,0.75,5,0.2,0.8603351955307262,3.700743415417189e-15,2.767328410893899,0.2011173184357542,0.08367226643088713,0.0989010989010989,-1.3035381750465518,3,4.795958283850007
geometry_similarity,calibration,0.75,5,0.3,0.8566108007448789,-0.37243947858472587,5.839505286014405,0.3016759776536313,0.06941508104298802,0.06393458120627718,-1.6759776536312814,3,7.802492345539876
geometry_similarity,calibration,0.75,5,0.4,0.8547486033519553,-0.5586592178770888,8.925670660320185,0.4022346368715084,0.05576596947427925,0.047007277860272416,-1.8621973929236442,3,10.824131164112105
geometry_similarity,calibration,0.75,5,0.5,0.8547486033519553,-0.5586592178770888,11.875605695713602,0.5027932960893855,0.04475600329962262,0.042143692233031126,-1.8621973929236442,3,13.7116263259035
geometry_similarity,calibration,0.75,5,0.6,0.8547486033519553,-0.5586592178770888,16.050731623711894,0.6033519553072626,0.03671771966837917,0.03432173686635022,-1.8621973929236442,3,17.794534125708577
geometry_similarity,calibration,0.75,5,0.7,0.851024208566108,-0.9310986964618184,18.947737202728646,0.7039106145251397,0.03715453428220298,0.03828016643550624,-2.234636871508374,3,20.63275155697353
geometry_similarity,calibration,0.75,5,0.8,0.8472998137802608,-1.3035381750465518,22.316823123619276,0.8044692737430168,0.037635807325815195,0.04658357042857788,-2.607076350093107,3,23.933152397663665
geometry_similarity,calibration,0.75,5,0.9,0.845437616387337,-1.4897579143389184,25.64520377210593,0.9050279329608939,0.03580114631698896,0.0460186595249348,-2.793296089385474,3,27.191836340203842
geometry_similarity,calibration,0.75,5,1.0,0.8417132216014898,-1.8621973929236442,28.512972127600314,1.0,0.036243127007458215,0.045454545454545456,-3.1657355679701995,3,30.001690118382704
geometry_similarity,calibration,0.75,6,0.1,0.8640595903165735,0.3724394785847333,0.20302227195911535,0.1005586592178771,0.12295482295482296,0.12637362637362637,-0.9310986964618221,3,2.283111975762945
